GEOID, Name,County,Tribal Areas,Avg. Energy Burden (% income)
42045403702,Census Tract 4037.02,Delaware County,,4
42045406401,Census Tract 4064.01,Delaware County,,4
42045406600,Census Tract 4066,Delaware County,,5
42045407801,Census Tract 4078.01,Delaware County,,2
42045407806,Census Tract 4078.06,Delaware County,,2
42045407901,Census Tract 4079.01,Delaware County,,2
42045407903,Census Tract 4079.03,Delaware County,,2
42045408001,Census Tract 4080.01,Delaware County,,2
42045408101,Census Tract 4081.01,Delaware County,,2
42045408102,Census Tract 4081.02,Delaware County,,2
42045408400,Census Tract 4084,Delaware County,,1
42045408600,Census Tract 4086,Delaware County,,2
42045408700,Census Tract 4087,Delaware County,,2
42045408800,Census Tract 4088,Delaware County,,2
42045408900,Census Tract 4089,Delaware County,,2
42045409000,Census Tract 4090,Delaware County,,2
42045409100,Census Tract 4091,Delaware County,,2
42045409200,Census Tract 4092,Delaware County,,2
42045409300,Census Tract 4093,Delaware County,,2
42045409601,Census Tract 4096.01,Delaware County,,2
42045409902,Census Tract 4099.02,Delaware County,,2
42045410100,Census Tract 4101,Delaware County,,2
42045410200,Census Tract 4102,Delaware County,,2
42045410601,Census Tract 4106.01,Delaware County,,3
42045410602,Census Tract 4106.02,Delaware County,,3
42083420100,Census Tract 4201,McKean County,,4
42083420200,Census Tract 4202,McKean County,,6
42083420300,Census Tract 4203,McKean County,,5
42083420400,Census Tract 4204,McKean County,,4
42083420500,Census Tract 4205,McKean County,,3
42083420600,Census Tract 4206,McKean County,,4
42083420700,Census Tract 4207,McKean County,,3
42083420800,Census Tract 4208,McKean County,,4
42083420900,Census Tract 4209,McKean County,,6
42083421000,Census Tract 4210,McKean County,,4
42083421100,Census Tract 4211,McKean County,,5
42083421200,Census Tract 4212,McKean County,,4
42003431100,Census Tract 4311,Allegheny County,,4
42003432300,Census Tract 4323,Allegheny County,,4
42003434000,Census Tract 4340,Allegheny County,,2
42003435000,Census Tract 4350,Allegheny County,,3
42003451104,Census Tract 4511.04,Allegheny County,,2
42003451105,Census Tract 4511.05,Allegheny County,,3
42003453003,Census Tract 4530.03,Allegheny County,,3
42003460001,Census Tract 4600.01,Allegheny County,,3
42003470501,Census Tract 4705.01,Allegheny County,,2
42011000400,Census Tract 4,Berks County,,7
42107000400,Census Tract 4,Schuylkill County,,5
42003050100,Census Tract 501,Allegheny County,,8
42093050100,Census Tract 501,Montour County,,4
42093050200,Census Tract 502,Montour County,,2
42093050300,Census Tract 503,Montour County,,4
42093050400,Census Tract 504,Montour County,,3
42077005100,Census Tract 51,Lehigh County,,5
42077005200,Census Tract 52,Lehigh County,,4
42101005400,Census Tract 54,Philadelphia County,,3
42077005503,Census Tract 55.03,Lehigh County,,3
42077005504,Census Tract 55.04,Lehigh County,,3
42077005505,Census Tract 55.05,Lehigh County,,3
42077005506,Census Tract 55.06,Lehigh County,,4
42101005500,Census Tract 55,Philadelphia County,,4
42003562900,Census Tract 5629,Allegheny County,,5
42003563300,Census Tract 5633,Allegheny County,,2
42003563800,Census Tract 5638,Allegheny County,,2
42003564000,Census Tract 5640,Allegheny County,,3
42101005600,Census Tract 56,Philadelphia County,,5
42077005800,Census Tract 58,Lehigh County,,4
42021000500,Census Tract 5,Cambria County,,5
42101000500,Census Tract 5,Philadelphia County,,1
42107000602,Census Tract 6.02,Schuylkill County,,9
42007600602,Census Tract 6006.02,Beaver County,,4
42007601000,Census Tract 6010,Beaver County,,2
42007601200,Census Tract 6012,Beaver County,,8
42007601700,Census Tract 6017,Beaver County,,4
42007601800,Census Tract 6018,Beaver County,,4
42007602602,Census Tract 6026.02,Beaver County,,2
42007602701,Census Tract 6027.01,Beaver County,,4
42007602900,Census Tract 6029,Beaver County,,5
42007603202,Census Tract 6032.02,Beaver County,,2
42007603801,Census Tract 6038.01,Beaver County,,3
42007603900,Census Tract 6039,Beaver County,,3
42007604901,Census Tract 6049.01,Beaver County,,4
42007605100,Census Tract 6051,Beaver County,,4
42007605300,Census Tract 6053,Beaver County,,4
42007605400,Census Tract 6054,Beaver County,,4
42007605500,Census Tract 6055,Beaver County,,3
42007605800,Census Tract 6058,Beaver County,,4
42101006000,Census Tract 60,Philadelphia County,,5
42077006101,Census Tract 61.01,Lehigh County,,3
42077006102,Census Tract 61.02,Lehigh County,,3
42101006100,Census Tract 61,Philadelphia County,,6
42077006202,Census Tract 62.02,Lehigh County,,2
42077006203,Census Tract 62.03,Lehigh County,,3
42077006303,Census Tract 63.03,Lehigh County,,3
42077006305,Census Tract 63.05,Lehigh County,,3
42077006307,Census Tract 63.07,Lehigh County,,2
42077006308,Census Tract 63.08,Lehigh County,,2
42101006300,Census Tract 63,Philadelphia County,,8
42077006401,Census Tract 64.01,Lehigh County,,3
42101006400,Census Tract 64,Philadelphia County,,7
42077006701,Census Tract 67.01,Lehigh County,,4
42077006702,Census Tract 67.02,Lehigh County,,3
42077006703,Census Tract 67.03,Lehigh County,,3
42077006906,Census Tract 69.06,Lehigh County,,3
42011000600,Census Tract 6,Berks County,,4
42021000600,Census Tract 6,Cambria County,,5
42081000600,Census Tract 6,Lycoming County,,4
42067070100,Census Tract 701,Juniata County,,4
42067070201,Census Tract 702.01,Juniata County,,7
42067070202,Census Tract 702.02,Juniata County,,5
42067070300,Census Tract 703,Juniata County,,5
42109070300,Census Tract 703,Snyder County,,4
42067070400,Census Tract 704,Juniata County,,4
42003070600,Census Tract 706,Allegheny County,,2
42109070701,Census Tract 707.01,Snyder County,,3
42101007700,Census Tract 77,Philadelphia County,,3
42021000700,Census Tract 7,Cambria County,,3
42101000700,Census Tract 7,Philadelphia County,,1
42107000700,Census Tract 7,Schuylkill County,,6
42101000801,Census Tract 8.01,Philadelphia County,,1
42101000803,Census Tract 8.03,Philadelphia County,,1
42129800500,Census Tract 8005,Westmoreland County,,3
42129801002,Census Tract 8010.02,Westmoreland County,,3
42129801100,Census Tract 8011,Westmoreland County,,3
42129801300,Census Tract 8013,Westmoreland County,,3
42129801400,Census Tract 8014,Westmoreland County,,4
42129801701,Census Tract 8017.01,Westmoreland County,,3
42129801702,Census Tract 8017.02,Westmoreland County,,3
42129801800,Census Tract 8018,Westmoreland County,,4
42129801900,Census Tract 8019,Westmoreland County,,4
42129802001,Census Tract 8020.01,Westmoreland County,,2
42129802002,Census Tract 8020.02,Westmoreland County,,2
42129802103,Census Tract 8021.03,Westmoreland County,,2
42129802303,Census Tract 8023.03,Westmoreland County,,2
42129802304,Census Tract 8023.04,Westmoreland County,,2
42129802500,Census Tract 8025,Westmoreland County,,2
42129802800,Census Tract 8028,Westmoreland County,,4
42129803000,Census Tract 8030,Westmoreland County,,2
42129803100,Census Tract 8031,Westmoreland County,,3
42129803301,Census Tract 8033.01,Westmoreland County,,3
42129803400,Census Tract 8034,Westmoreland County,,2
42129803501,Census Tract 8035.01,Westmoreland County,,2
42129803502,Census Tract 8035.02,Westmoreland County,,3
42129803700,Census Tract 8037,Westmoreland County,,2
42129803800,Census Tract 8038,Westmoreland County,,2
42129803901,Census Tract 8039.01,Westmoreland County,,2
42129803902,Census Tract 8039.02,Westmoreland County,,3
42129804100,Census Tract 8041,Westmoreland County,,4
42129804400,Census Tract 8044,Westmoreland County,,4
42129804501,Census Tract 8045.01,Westmoreland County,,3
42129804701,Census Tract 8047.01,Westmoreland County,,3
42129804900,Census Tract 8049,Westmoreland County,,3
42129805000,Census Tract 8050,Westmoreland County,,4
42129805100,Census Tract 8051,Westmoreland County,,4
42129805500,Census Tract 8055,Westmoreland County,,4
42129805901,Census Tract 8059.01,Westmoreland County,,3
42129805902,Census Tract 8059.02,Westmoreland County,,3
42129806000,Census Tract 8060,Westmoreland County,,4
42129806200,Census Tract 8062,Westmoreland County,,5
42129806400,Census Tract 8064,Westmoreland County,,5
42129806500,Census Tract 8065,Westmoreland County,,3
42129806900,Census Tract 8069,Westmoreland County,,4
42129807200,Census Tract 8072,Westmoreland County,,2
42129807401,Census Tract 8074.01,Westmoreland County,,3
42129807600,Census Tract 8076,Westmoreland County,,3
42129807700,Census Tract 8077,Westmoreland County,,2
42003080700,Census Tract 807,Allegheny County,,3
42129808100,Census Tract 8081,Westmoreland County,,3
42129808600,Census Tract 8086,Westmoreland County,,5
42077000800,Census Tract 8,Lehigh County,,8
42081000800,Census Tract 8,Lycoming County,,8
42101000901,Census Tract 9.01,Philadelphia County,,2
42003090100,Census Tract 901,Allegheny County,,2
42019902100,Census Tract 9021,Butler County,,3
42019902200,Census Tract 9022,Butler County,,3
42019902300,Census Tract 9023,Butler County,,3
42019902500,Census Tract 9025,Butler County,,5
42019902600,Census Tract 9026,Butler County,,3
42019902700,Census Tract 9027,Butler County,,4
42019902800,Census Tract 9028,Butler County,,2
42019903000,Census Tract 9030,Butler County,,3
42019903100,Census Tract 9031,Butler County,,2
42019910100,Census Tract 9101,Butler County,,3
42019910200,Census Tract 9102,Butler County,,4
42019910600,Census Tract 9106,Butler County,,4
42019910800,Census Tract 9108,Butler County,,4
42019910900,Census Tract 9109,Butler County,,3
42019911800,Census Tract 9118,Butler County,,3
42005950100,Census Tract 9501,Armstrong County,,4
42065950100,Census Tract 9501,Jefferson County,,3
42117950100,Census Tract 9501,Tioga County,,3
42005950200,Census Tract 9502,Armstrong County,,5
42065950200,Census Tract 9502,Jefferson County,,5
42117950200,Census Tract 9502,Tioga County,,3
42005950300,Census Tract 9503,Armstrong County,,4
42065950300,Census Tract 9503,Jefferson County,,4
42105950300,Census Tract 9503,Potter County,,4
42117950300,Census Tract 9503,Tioga County,,3
42005950400,Census Tract 9504,Armstrong County,,3
42061950400,Census Tract 9504,Huntingdon County,,5
42065950400,Census Tract 9504,Jefferson County,,3
42117950400,Census Tract 9504,Tioga County,,4
42005950500,Census Tract 9505,Armstrong County,,3
42065950500,Census Tract 9505,Jefferson County,,3
42117950500,Census Tract 9505,Tioga County,,4
42005950600,Census Tract 9506,Armstrong County,,4
42065950600,Census Tract 9506,Jefferson County,,4
42065950700,Census Tract 9507,Jefferson County,,5
42117950700,Census Tract 9507,Tioga County,,3
42005950800,Census Tract 9508,Armstrong County,,4
42065950800,Census Tract 9508,Jefferson County,,4
42005950900,Census Tract 9509,Armstrong County,,4
42065950900,Census Tract 9509,Jefferson County,,4
42117950900,Census Tract 9509,Tioga County,,4
42005951000,Census Tract 9510,Armstrong County,,4
42065951000,Census Tract 9510,Jefferson County,,5
42117951000,Census Tract 9510,Tioga County,,6
42065951100,Census Tract 9511,Jefferson County,,4
42005951200,Census Tract 9512,Armstrong County,,3
42005951300,Census Tract 9513,Armstrong County,,3
42005951400,Census Tract 9514,Armstrong County,,4
42005951600,Census Tract 9516,Armstrong County,,4
42005951700,Census Tract 9517,Armstrong County,,4
42057960100,Census Tract 9601,Fulton County,,5
42057960200,Census Tract 9602,Fulton County,,5
42057960300,Census Tract 9603,Fulton County,,4
42009960700,Census Tract 9607,Bedford County,,5
42087960800,Census Tract 9608,Mifflin County,,6
42087961100,Census Tract 9611,Mifflin County,,3
42087961200,Census Tract 9612,Mifflin County,,4
42059970501,Census Tract 9705.01,Greene County,,3
42101008601,Census Tract 86.01,Philadelphia County,,2
42009960100,Census Tract 9601,Bedford County,,5
42127960100,Census Tract 9601,Wayne County,,8
42009960200,Census Tract 9602,Bedford County,,5
42127960200,Census Tract 9602,Wayne County,,8
42009960300,Census Tract 9603,Bedford County,,5
42127960300,Census Tract 9603,Wayne County,,6
42127960400,Census Tract 9604,Wayne County,,5
42009960500,Census Tract 9605,Bedford County,,6
42127960500,Census Tract 9605,Wayne County,,5
42009960600,Census Tract 9606,Bedford County,,5
42127960600,Census Tract 9606,Wayne County,,6
42127960700,Census Tract 9607,Wayne County,,5
42009960800,Census Tract 9608,Bedford County,,4
42127960800,Census Tract 9608,Wayne County,,5
42009960900,Census Tract 9609,Bedford County,,6
42009961000,Census Tract 9610,Bedford County,,5
42009961100,Census Tract 9611,Bedford County,,5
42127961100,Census Tract 9611,Wayne County,,8
42127961200,Census Tract 9612,Wayne County,,9
42127961300,Census Tract 9613,Wayne County,,6
42127961400,Census Tract 9614,Wayne County,,8
42101980000,Census Tract 9800,Philadelphia County,,2
42081000900,Census Tract 9,Lycoming County,,3
42017100900,Census Tract 1009,Bucks County,,2
42017102300,Census Tract 1023,Bucks County,,2
42017105100,Census Tract 1051,Bucks County,,2
42021010700,Census Tract 107,Cambria County,,3
42021010801,Census Tract 108.01,Cambria County,,3
42041011102,Census Tract 111.02,Cumberland County,,4
42021011200,Census Tract 112,Cambria County,,2
42021011300,Census Tract 113,Cambria County,,2
42021011400,Census Tract 114,Cambria County,,4
42021011700,Census Tract 117,Cambria County,,7
42021011900,Census Tract 119,Cambria County,,6
42021012100,Census Tract 121,Cambria County,,7
42021012300,Census Tract 123,Cambria County,,5
42021012400,Census Tract 124,Cambria County,,6
42021012700,Census Tract 127,Cambria County,,5
42021012900,Census Tract 129,Cambria County,,4
42021013100,Census Tract 131,Cambria County,,5
42021013200,Census Tract 132,Cambria County,,6
42095017606,Census Tract 176.06,Northampton County,,2
42095017704,Census Tract 177.04,Northampton County,,2
42121200000,Census Tract 2000,Venango County,,5
42121200100,Census Tract 2001,Venango County,,5
42121200200,Census Tract 2002,Venango County,,3
42079200400,Census Tract 2004,Luzerne County,,4
42121200600,Census Tract 2006,Venango County,,4
42079200700,Census Tract 2007,Luzerne County,,4
42121201000,Census Tract 2010,Venango County,,4
42121201100,Census Tract 2011,Venango County,,4
42121201200,Census Tract 2012,Venango County,,3
42121201300,Census Tract 2013,Venango County,,3
42121201400,Census Tract 2014,Venango County,,5
42121201500,Census Tract 2015,Venango County,,5
42115032902,Census Tract 329.02,Susquehanna County,,5
42085033200,Census Tract 332,Mercer County,,9
42085033300,Census Tract 333,Mercer County,,5
42077000400,Census Tract 4,Lehigh County,,8
42077005601,Census Tract 56.01,Lehigh County,,3
42077000500,Census Tract 5,Lehigh County,,7
42077000600,Census Tract 6,Lehigh County,,6
42109070500,Census Tract 705,Snyder County,,5
42077000700,Census Tract 7,Lehigh County,,7
42119090200,Census Tract 902,Union County,,5
42119090300,Census Tract 903,Union County,,5
42119090400,Census Tract 904,Union County,,4
42005951100,Census Tract 9511,Armstrong County,,4
42005951500,Census Tract 9515,Armstrong County,,4
42005951800,Census Tract 9518,Armstrong County,,4
42005951900,Census Tract 9519,Armstrong County,,4
42123970200,Census Tract 9702,Warren County,,4
42123970300,Census Tract 9703,Warren County,,5
42123970400,Census Tract 9704,Warren County,,7
42059970502,Census Tract 9705.02,Greene County,,4
42123970500,Census Tract 9705,Warren County,,5
42123970600,Census Tract 9706,Warren County,,4
42123971000,Census Tract 9710,Warren County,,4
42123971400,Census Tract 9714,Warren County,,8
42077009700,Census Tract 97,Lehigh County,,6
42109980705,Census Tract 9807.05,Snyder County,,2
42119980800,Census Tract 9808,Union County,,2
42027981202,Census Tract 9812.02,Centre County,,1
42077000900,Census Tract 9,Lehigh County,,8
42103950603,Census Tract 9506.03,Pike County,,2
42039110900,Census Tract 1109,Crawford County,,6
42039111500,Census Tract 1115,Crawford County,,4
42091200402,Census Tract 2004.02,Montgomery County,,3
42091200906,Census Tract 2009.06,Montgomery County,,3
42091202402,Census Tract 2024.02,Montgomery County,,2
42091203105,Census Tract 2031.05,Montgomery County,,2
42091206104,Census Tract 2061.04,Montgomery County,,2
42091206106,Census Tract 2061.06,Montgomery County,,2
42091206202,Census Tract 2062.02,Montgomery County,,3
42091206300,Census Tract 2063,Montgomery County,,2
42091206400,Census Tract 2064,Montgomery County,,2
42111021300,Census Tract 213,Somerset County,,5
42079217500,Census Tract 2175,Luzerne County,,9
42029300107,Census Tract 3001.07,Chester County,,2
42029300301,Census Tract 3003.01,Chester County,,2
42029300302,Census Tract 3003.02,Chester County,,2
42089300403,Census Tract 3004.03,Monroe County,,5
42029300600,Census Tract 3006,Chester County,,2
42029301401,Census Tract 3014.01,Chester County,,3
42029301500,Census Tract 3015,Chester County,,3
42029301600,Census Tract 3016,Chester County,,3
42029301700,Census Tract 3017,Chester County,,3
42029301800,Census Tract 3018,Chester County,,2
42029302600,Census Tract 3026,Chester County,,3
42029302703,Census Tract 3027.03,Chester County,,2
42029302803,Census Tract 3028.03,Chester County,,2
42029302901,Census Tract 3029.01,Chester County,,2
42029302902,Census Tract 3029.02,Chester County,,2
42029303100,Census Tract 3031,Chester County,,2
42029303802,Census Tract 3038.02,Chester County,,2
42029304000,Census Tract 3040,Chester County,,2
42029304300,Census Tract 3043,Chester County,,2
42029304600,Census Tract 3046,Chester County,,3
42099030501,Census Tract 305.01,Perry County,,4
42029305500,Census Tract 3055,Chester County,,4
42029306300,Census Tract 3063,Chester County,,3
42029306700,Census Tract 3067,Chester County,,3
42029306800,Census Tract 3068,Chester County,,3
42029307000,Census Tract 3070,Chester County,,3
42029307800,Census Tract 3078,Chester County,,3
42029307900,Census Tract 3079,Chester County,,3
42029308200,Census Tract 3082,Chester County,,5
42007600601,Census Tract 6006.01,Beaver County,,5
42007600700,Census Tract 6007,Beaver County,,3
42007602601,Census Tract 6026.01,Beaver County,,2
42007603000,Census Tract 6030,Beaver County,,4
42007603803,Census Tract 6038.03,Beaver County,,4
42007604800,Census Tract 6048,Beaver County,,4
42007604902,Census Tract 6049.02,Beaver County,,2
42007605001,Census Tract 6050.01,Beaver County,,4
42003980600,Census Tract 9806,Allegheny County,,4
42073010201,Census Tract 102.01,Lawrence County,,3
42017104203,Census Tract 1042.03,Bucks County,,2
42071010600,Census Tract 106,Lancaster County,,3
42071010801,Census Tract 108.01,Lancaster County,,3
42011001000,Census Tract 10,Berks County,,7
42071011100,Census Tract 111,Lancaster County,,3
42071011502,Census Tract 115.02,Lancaster County,,3
42071011504,Census Tract 115.04,Lancaster County,,3
42071011600,Census Tract 116,Lancaster County,,3
42071011701,Census Tract 117.01,Lancaster County,,3
42101011700,Census Tract 117,Philadelphia County,,3
42071011804,Census Tract 118.04,Lancaster County,,2
42071011805,Census Tract 118.05,Lancaster County,,3
42011001100,Census Tract 11,Berks County,,8
42071012001,Census Tract 120.01,Lancaster County,,3
42071012002,Census Tract 120.02,Lancaster County,,3
42071012200,Census Tract 122,Lancaster County,,4
42071012601,Census Tract 126.01,Lancaster County,,4
42071013102,Census Tract 131.02,Lancaster County,,4
42071013204,Census Tract 132.04,Lancaster County,,3
42101013200,Census Tract 132,Philadelphia County,,4
42071013301,Census Tract 133.01,Lancaster County,,3
42071013701,Census Tract 137.01,Lancaster County,,4
42071013702,Census Tract 137.02,Lancaster County,,3
42071013901,Census Tract 139.01,Lancaster County,,3
42071013902,Census Tract 139.02,Lancaster County,,3
42011001300,Census Tract 13,Berks County,,8
42071014401,Census Tract 144.01,Lancaster County,,4
42071014602,Census Tract 146.02,Lancaster County,,3
42011001400,Census Tract 14,Berks County,,9
42101001400,Census Tract 14,Philadelphia County,,1
42101015101,Census Tract 151.01,Philadelphia County,,8
42101015102,Census Tract 151.02,Philadelphia County,,8
42011001500,Census Tract 15,Berks County,,8
42101016902,Census Tract 169.02,Philadelphia County,,9
42011001700,Census Tract 17,Berks County,,8
42011001800,Census Tract 18,Berks County,,6
42011001900,Census Tract 19,Berks County,,8
42091200310,Census Tract 2003.10,Montgomery County,,3
42091200506,Census Tract 2005.06,Montgomery County,,2
42091200707,Census Tract 2007.07,Montgomery County,,3
42091200708,Census Tract 2007.08,Montgomery County,,2
42091200800,Census Tract 2008,Montgomery County,,3
42091200901,Census Tract 2009.01,Montgomery County,,2
42091200902,Census Tract 2009.02,Montgomery County,,3
42091200903,Census Tract 2009.03,Montgomery County,,2
42091200907,Census Tract 2009.07,Montgomery County,,3
42091200908,Census Tract 2009.08,Montgomery County,,3
